n,time(seconds)
76400,0.0117637
76500,0.0117779
76600,0.0117918
76700,0.0118058
76800,0.0118194
76900,0.0118336
77000,0.0118475
77100,0.0118614
77200,0.0118756
77300,0.0118894
77400,0.0119039
77500,0.011918
77600,0.0119321
77700,0.0119462
77800,0.0119603
77900,0.0119746
78000,0.01199
78100,0.0120047
78200,0.0120184
78300,0.0120319
78400,0.0120455
78500,0.0120594
78600,0.0120731
78700,0.0120868
78800,0.0121009
78900,0.0121149
79000,0.0121289
79100,0.0121428
79200,0.0121571
79300,0.0121712
79400,0.012185
79500,0.012199
79600,0.0122128
79700,0.0122271
79800,0.0122409
79900,0.0122549
80000,0.012269
80100,0.012283
80200,0.0122968
80300,0.0123107
80400,0.0123242
80500,0.0123378
80600,0.0123518
80700,0.0123657
80800,0.0123797
80900,0.0123935
81000,0.0124075
81100,0.0124214
81200,0.0124357
81300,0.0124494
81400,0.0124633
81500,0.0124771
81600,0.0124909
81700,0.0125051
81800,0.0125187
81900,0.0125324
82000,0.0125464
82100,0.0125604
82200,0.0125744
82300,0.0125886
82400,0.0126029
82500,0.0126172
82600,0.0126313
82700,0.0126455
82800,0.0126596
82900,0.0126736
83000,0.0126872
83100,0.0127013
83200,0.0127151
83300,0.012729
83400,0.0127425
83500,0.0127572
83600,0.0127711
83700,0.012785
83800,0.0127991
83900,0.0128127
84000,0.0128265
84100,0.0128405
84200,0.0128544
84300,0.0128686
84400,0.012883
84500,0.0128969
84600,0.0129108
84700,0.0129249
84800,0.0129387
84900,0.0129524
85000,0.0129661
85100,0.0129799
85200,0.0129938
85300,0.0130076
85400,0.0130212
85500,0.013035
85600,0.0130488
85700,0.0130626
85800,0.0130768
85900,0.0130908
86000,0.0131048
86100,0.0131185
86200,0.0131325
86300,0.0131473
86400,0.0131614
86500,0.0131752
86600,0.0131888
86700,0.0132023
86800,0.013216
86900,0.0132298
87000,0.0132437
87100,0.0132576
87200,0.0132715
87300,0.0132853
87400,0.0132994
87500,0.0133134
87600,0.0133275
87700,0.0133414
87800,0.0133556
87900,0.0133697
88000,0.0133836
88100,0.0133978
88200,0.0134118
88300,0.0134253
88400,0.0134393
88500,0.0134532
88600,0.013467
88700,0.013481
88800,0.0134954
88900,0.0135093
89000,0.0135229
89100,0.0135369
89200,0.0135509
89300,0.0135649
89400,0.0135791
89500,0.0135929
89600,0.0136066
89700,0.0136204
89800,0.0136342
89900,0.0136482
90000,0.0136621
90100,0.0136761
90200,0.0136899
90300,0.0137038
90400,0.0137176
90500,0.0137314
90600,0.0137452
90700,0.0137596
90800,0.0137734
90900,0.0137874
91000,0.0138011
91100,0.0138151
91200,0.0138291
91300,0.0138428
91400,0.0138567
91500,0.0138705
91600,0.0138844
91700,0.0138983
91800,0.0139124
91900,0.0139261
92000,0.0139399
92100,0.0139537
92200,0.0139675
92300,0.0139814
92400,0.0139952
92500,0.014009
92600,0.0140229
92700,0.0140367
92800,0.0140505
92900,0.0140643
93000,0.0140781
93100,0.014092
93200,0.0141064
