n,time(seconds)
64300,0.0157914
64400,0.0158141
64500,0.0158371
64600,0.0158556
64700,0.0158778
64800,0.0159004
64900,0.0159233
65000,0.015946
65100,0.0159647
65200,0.0159876
65300,0.0160106
65400,0.0160337
65500,0.0160527
65600,0.0160746
65700,0.0160977
65800,0.016129
65900,0.0161525
66000,0.0161712
66100,0.0161937
66200,0.0162165
66300,0.01625
66400,0.016269
66500,0.0162914
66600,0.0163144
66700,0.0163377
66800,0.01636
66900,0.0163786
67000,0.0164009
67100,0.0164241
67200,0.0164468
67300,0.0164655
67400,0.0164933
67500,0.0165169
67600,0.016542
67700,0.0165654
67800,0.0165838
67900,0.0166059
68000,0.0166289
68100,0.0166579
68200,0.0166808
68300,0.0166992
68400,0.0167212
68500,0.0167444
68600,0.0167673
68700,0.0167859
68800,0.0168084
68900,0.0168314
69000,0.0168538
69100,0.016877
69200,0.0168956
69300,0.0169178
69400,0.0169427
69500,0.0169658
69600,0.0169844
69700,0.0170066
69800,0.0170308
69900,0.0170538
70000,0.0170767
70100,0.0170954
70200,0.0171181
70300,0.0171408
70400,0.0171633
70500,0.017182
70600,0.0172042
70700,0.0172447
70800,0.0172697
70900,0.0172929
71000,0.0173116
71100,0.0173351
71200,0.0173604
71300,0.0173842
71400,0.0174083
71500,0.0174272
71600,0.0174553
71700,0.0174785
71800,0.0175017
71900,0.0175206
72000,0.017543
72100,0.0175727
72200,0.0175963
72300,0.0176192
72400,0.017638
72500,0.0176603
72600,0.0176836
72700,0.0177077
72800,0.0177264
72900,0.0177488
73000,0.0177741
73100,0.0177973
73200,0.0178207
73300,0.0178393
73400,0.017862
73500,0.0178847
73600,0.0179073
73700,0.0179259
73800,0.0179481
73900,0.017971
74000,0.0179941
74100,0.0180172
74200,0.0180359
74300,0.0180583
74400,0.0180814
74500,0.0181051
74600,0.0181282
74700,0.0181467
74800,0.0181718
74900,0.0181952
75000,0.0182272
75100,0.0182473
75200,0.0182698
75300,0.0183066
75400,0.0183299
75500,0.0183531
75600,0.0183718
75700,0.0183941
75800,0.0184225
75900,0.0184528
76000,0.018472
76100,0.0184943
76200,0.0185172
76300,0.0185398
76400,0.018565
76500,0.0185838
76600,0.0186064
76700,0.0186292
76800,0.018652
76900,0.0186705
77000,0.0186925
77100,0.0187152
77200,0.018738
77300,0.0187608
77400,0.0187793
77500,0.0188014
77600,0.0188243
77700,0.0188479
77800,0.0188708
77900,0.0188893
78000,0.0189113
78100,0.0189353
78200,0.0189616
78300,0.0189805
78400,0.0190024
78500,0.0190251
78600,0.0190483
78700,0.0190722
78800,0.0190907
78900,0.0191131
79000,0.0191361
79100,0.0191593
79200,0.019178
79300,0.0192008
79400,0.019245
79500,0.0192705
79600,0.0192936
79700,0.0193126
79800,0.0193353
79900,0.0193654
80000,0.0193968
80100,0.0194161
80200,0.0194384
80300,0.0194615
80400,0.0194845
80500,0.0195073
80600,0.0195262
80700,0.0195485
80800,0.0195717
80900,0.0195948
81000,0.0196178
81100,0.0196365
81200,0.0196588
81300,0.019682
81400,0.0197052
81500,0.0197238
81600,0.019746
81700,0.0197692
81800,0.0197955
81900,0.0198187
82000,0.0198374
82100,0.0198601
82200,0.0198829
82300,0.0199056
82400,0.0199242
82500,0.0199463
82600,0.0199693
82700,0.0199922
82800,0.0200148
82900,0.0200334
83000,0.0200563
83100,0.0200795
83200,0.0201022
83300,0.0201209
83400,0.020143
83500,0.0201658
83600,0.0201912
83700,0.0202143
83800,0.0202534
83900,0.0202827
84000,0.020306
84100,0.020329
84200,0.0203569
84300,0.020376
84400,0.0203988
84500,0.0204216
84600,0.0204445
84700,0.0204632
84800,0.0204857
84900,0.0205086
85000,0.0205318
85100,0.0205558
85200,0.0205745
85300,0.0205971
85400,0.0206222
85500,0.0206452
85600,0.020664
85700,0.0206861
85800,0.0207088
85900,0.0207319
86000,0.0207548
86100,0.0207734
86200,0.0207966
86300,0.0208197
86400,0.0208428
86500,0.0208617
86600,0.0208837
86700,0.0209065
86800,0.0209303
86900,0.0209533
87000,0.0209717
87100,0.0209944
87200,0.0210196
87300,0.021043
87400,0.0210659
87500,0.0210846
87600,0.0211067
87700,0.0211295
87800,0.021159
87900,0.0211781
88000,0.0212006
88100,0.0212549
88200,0.021279
88300,0.021311
88400,0.0213296
88500,0.0213573
88600,0.0213809
88700,0.0214038
88800,0.0214224
88900,0.0214458
89000,0.0214716
89100,0.0214947
89200,0.0215172
89300,0.0215358
89400,0.021558
89500,0.0215809
89600,0.0216039
89700,0.0216226
89800,0.0216451
89900,0.0216687
90000,0.0216917
90100,0.0217151
90200,0.0217338
90300,0.0217557
90400,0.0217787
90500,0.0218014
90600,0.0218246
90700,0.0218432
90800,0.0218674
90900,0.0218907
91000,0.0219139
91100,0.0219324
91200,0.0219545
91300,0.0219774
91400,0.0220005
91500,0.0220283
91600,0.0220468
91700,0.0220692
91800,0.0220985
91900,0.0221218
92000,0.0221402
92100,0.0221622
92200,0.022185
92300,0.0222081
92400,0.0222418
92500,0.022262
92600,0.0222875
92700,0.0223165
92800,0.0223402
92900,0.0223591
93000,0.0223811
93100,0.022404
93200,0.022427
93300,0.0224501
93400,0.0224688
93500,0.022491
93600,0.0225145
93700,0.0225377
93800,0.0225606
93900,0.0225793
94000,0.0226018
94100,0.0226248
94200,0.0226478
94300,0.0226668
94400,0.0226915
94500,0.0227151
94600,0.0227383
94700,0.0227613
94800,0.0227801
94900,0.0228024
95000,0.0228255
95100,0.0228486
95200,0.0228675
95300,0.0228898
95400,0.0229128
95500,0.0229359
95600,0.0229586
95700,0.0229771
95800,0.0230069
95900,0.0230304
96000,0.0230533
96100,0.0230719
96200,0.0230976
96300,0.0231206
96400,0.0231437
96500,0.0231664
96600,0.0231847
96700,0.0232068
96800,0.0232678
96900,0.0232972
97000,0.0233292
97100,0.0233479
97200,0.0233707
97300,0.0233938
97400,0.0234167
97500,0.0234356
97600,0.0234582
97700,0.0234813
97800,0.0235042
97900,0.0235296
98000,0.0235485
98100,0.0235708
98200,0.0235936
98300,0.0236166
98400,0.0236353
98500,0.0236587
98600,0.0236821
98700,0.0237055
98800,0.0237283
98900,0.0237471
99000,0.0237692
99100,0.0237931
99200,0.0238161
99300,0.0238352
99400,0.0238577
99500,0.0238807
99600,0.0239039
99700,0.0239355
99800,0.0239549
99900,0.0239773
100000,0.0249117
100100,0.100056
100200,0.161977
100300,0.223099
100400,0.284336
100500,0.345429
100600,0.406294
100700,0.467035
100800,0.527833
100900,0.585117
101000,0.635634
101100,0.689733
