n,time(seconds)
95600,0.0270744
95700,0.0271045
95800,0.0271375
95900,0.0271684
96000,0.0271994
96100,0.027246
96200,0.0272834
96300,0.0273197
96400,0.0273505
96500,0.0273811
96600,0.0274117
96700,0.0274421
96800,0.0274721
96900,0.0275029
97000,0.0275328
97100,0.027564
97200,0.0275947
97300,0.0276347
97400,0.027666
97500,0.0276971
97600,0.027728
97700,0.0277591
97800,0.0277912
97900,0.0278224
98000,0.0278529
98100,0.0278831
98200,0.0279136
98300,0.0279465
98400,0.0279774
98500,0.0280084
98600,0.0280392
98700,0.0280705
98800,0.0281012
98900,0.028132
99000,0.0281616
99100,0.028192
99200,0.0282233
99300,0.0282667
99400,0.0283037
99500,0.0283355
99600,0.0283665
99700,0.0283973
99800,0.0284281
99900,0.02846
