n,time(seconds)
59800,16.7812
59900,16.8472
60000,16.9057
60100,16.9609
60200,17.0196
60300,17.0781
60400,17.1385
60500,17.2037
60600,17.2662
60700,17.3246
60800,17.3882
60900,17.4489
61000,17.5125
61100,17.5737
61200,17.6324
61300,17.6945
61400,17.7516
61500,17.8126
61600,17.8728
61700,17.935
61800,17.9987
61900,18.0633
62000,18.1191
62100,18.1853
62200,18.2492
62300,18.3125
62400,18.3724
62500,18.4277
62600,18.4925
62700,18.5539
62800,18.6157
62900,18.6743
63000,18.737
63100,18.8018
63200,18.8654
63300,18.9276
63400,18.9928
63500,19.0574
63600,19.1221
63700,19.1952
63800,19.2627
63900,19.33
64000,19.3929
64100,19.4537
64200,19.5138
64300,19.5721
64400,19.6318
64500,19.6942
64600,19.762
64700,19.8262
64800,19.8938
64900,19.9575
65000,20.0227
65100,20.0831
65200,20.1479
65300,20.2118
65400,20.2803
65500,20.3422
65600,20.4122
65700,20.4783
65800,20.5468
65900,20.6111
66000,20.6731
66100,20.7411
66200,20.8063
66300,20.8706
66400,20.9348
66500,21.0043
66600,21.0744
66700,21.1353
66800,21.2003
66900,21.258
67000,21.3277
67100,21.3955
67200,21.4594
67300,21.5318
67400,21.5987
67500,21.6634
67600,21.7244
67700,21.7938
67800,21.8621
67900,21.9225
68000,21.9906
68100,22.0577
68200,22.1244
68300,22.193
68400,22.2675
68500,22.3363
68600,22.4118
68700,22.4782
68800,22.5505
68900,22.6143
69000,22.6831
69100,22.7509
69200,22.8105
69300,22.8754
69400,22.9558
69500,23.0248
69600,23.096
69700,23.1645
69800,23.2372
69900,23.3074
70000,23.372
70100,23.4405
70200,23.51
70300,23.5871
70400,23.651
70500,23.7143
70600,23.7792
70700,23.8505
70800,23.9235
70900,24.0002
71000,24.062
71100,24.1345
71200,24.2108
71300,24.2849
71400,24.3541
71500,24.43
71600,24.5031
71700,24.5699
71800,24.642
71900,24.7116
72000,24.7898
72100,24.8737
72200,24.9485
72300,25.0191
72400,25.0934
72500,25.174
72600,25.2476
72700,25.3221
72800,25.4018
72900,25.4817
73000,25.5513
73100,25.6339
73200,25.7068
73300,25.7787
73400,25.8488
73500,25.9204
73600,25.9972
73700,26.071
73800,26.1464
73900,26.2252
74000,26.2892
74100,26.3594
74200,26.4242
74300,26.4997
74400,26.5771
74500,26.6605
74600,26.7354
74700,26.817
74800,26.8918
74900,26.9633
75000,27.0319
75100,27.1183
75200,27.1975
75300,27.2681
75400,27.3478
75500,27.4287
75600,27.5043
75700,27.5807
75800,27.6526
75900,27.7355
76000,27.8252
76100,27.9089
76200,27.9856
76300,28.0734
76400,28.1518
76500,28.2316
76600,28.3106
76700,28.3857
76800,28.4547
76900,28.5369
77000,28.6102
77100,28.6909
77200,28.7728
77300,28.8549
77400,28.9367
77500,29.0154
77600,29.1103
77700,29.2151
77800,29.2895
77900,29.3564
78000,29.426
78100,29.509
78200,29.5881
78300,29.6617
78400,29.7308
78500,29.8092
78600,29.888
78700,29.9643
78800,30.0353
78900,30.116
79000,30.1924
79100,30.2679
79200,30.3432
79300,30.4187
79400,30.4931
79500,30.5736
79600,30.6434
79700,30.7168
79800,30.7874
79900,30.8638
80000,30.9384
80100,31.0112
80200,31.0907
80300,31.1717
80400,31.2497
80500,31.3282
80600,31.3967
80700,31.4732
80800,31.5518
80900,31.6279
81000,31.7026
81100,31.7716
81200,31.8522
81300,31.9327
81400,32.0069
81500,32.0836
81600,32.1569
81700,32.2433
81800,32.3237
81900,32.4047
82000,32.4826
82100,32.5587
82200,32.636
82300,32.7123
82400,32.7974
82500,32.8904
82600,32.9709
82700,33.0589
82800,33.1344
82900,33.2124
83000,33.2914
83100,33.369
83200,33.4448
83300,33.5165
83400,33.6009
83500,33.6861
83600,33.7627
83700,33.8544
83800,33.9461
83900,34.0356
84000,34.1241
84100,34.2073
84200,34.3042
84300,34.3949
84400,34.4808
84500,34.5659
84600,34.645
84700,34.7281
84800,34.8123
84900,34.9016
85000,34.9809
85100,35.067
85200,35.1588
85300,35.255
85400,35.3379
85500,35.4305
85600,35.5151
85700,35.6143
85800,35.714
85900,35.8077
86000,35.8969
86100,35.9875
86200,36.0786
86300,36.1709
86400,36.2712
86500,36.3626
86600,36.4571
86700,36.5515
86800,36.6442
86900,36.7309
87000,36.8209
87100,36.9036
87200,36.9989
87300,37.0885
87400,37.1821
87500,37.2778
87600,37.3645
87700,37.4573
87800,37.5613
87900,37.6609
88000,37.7467
88100,37.853
88200,37.9423
88300,38.0461
88400,38.143
88500,38.2375
88600,38.3207
88700,38.413
88800,38.5211
88900,38.6195
89000,38.7216
89100,38.8096
89200,38.9057
89300,39.0031
89400,39.098
89500,39.185
89600,39.2787
89700,39.3732
89800,39.4754
89900,39.577
90000,39.6742
90100,39.7745
90200,39.8748
90300,39.9623
90400,40.0629
90500,40.1543
90600,40.2477
90700,40.3355
90800,40.4241
90900,40.5039
91000,40.5907
91100,40.6822
91200,40.7765
91300,40.8769
91400,40.9831
91500,41.0779
91600,41.1734
91700,41.2671
91800,41.3705
91900,41.4723
92000,41.5686
92100,41.6666
92200,41.7674
92300,41.8536
92400,41.9531
92500,42.049
92600,42.1495
92700,42.2453
92800,42.3521
92900,42.4371
93000,42.5284
93100,42.627
93200,42.7219
93300,42.821
93400,42.9271
93500,43.0236
93600,43.1156
93700,43.2163
93800,43.3194
93900,43.4229
94000,43.5253
94100,43.6224
94200,43.7186
94300,43.8102
94400,43.908
94500,44.0208
94600,44.1359
94700,44.2417
94800,44.3384
94900,44.4413
95000,44.5393
95100,44.6303
95200,44.7296
95300,44.8202
95400,44.9097
95500,45.0108
95600,45.1053
95700,45.1974
95800,45.2905
95900,45.3755
96000,45.4685
96100,45.5561
96200,45.6483
96300,45.7432
96400,45.841
96500,45.9425
96600,46.0313
96700,46.1273
96800,46.2228
96900,46.3298
97000,46.4282
97100,46.5283
97200,46.6333
97300,46.7318
97400,46.8346
97500,46.9578
97600,47.1878
97700,47.4164
97800,47.5098
97900,47.6012
98000,47.7006
98100,47.797
98200,47.8863
98300,47.9981
98400,48.1018
98500,48.2028
98600,48.3123
98700,48.4141
98800,48.5022
98900,48.6034
99000,48.7105
99100,48.8228
99200,48.9394
99300,49.0544
99400,49.1718
99500,49.2791
99600,49.3783
99700,49.48
99800,49.5882
99900,49.6895
